Last_First,First_Last,info,location,latitude,longitude
"OWSLEY, FRANK LAWRENCE, JR.","FRANK LAWRENCE OWSLEY, JR.","sity of Alabama, Ph.D., 1955. Taught at George Washington University, 1956 US Naval Academy, 1957-1960 Auburn University, 1960-199",Auburn,32.6099,-85.4808
"SNELLGROVE, LOUIS",LOUIS SNELLGROVE,"rsity of Alabama, M.A., Ed.D. Taught high school in Bessemer and Tuscaloosa taught at Union University, 1960-1968 taught Lambuth C",Bessemer,33.4018,-86.9544
"ARMOUR, ROLLIN STELY",ROLLIN STELY ARMOUR,".  US Army Chaplain, 1953-55. Taught at Stetson University, 1960-73 at Auburn University (professor and department head), 1973-80 ",Auburn,32.6099,-85.4808
"EMMET, RICHARD PERRINO",RICHARD PERRINO EMMET,"mitted to the bar in 1955 and practiced law until 1959. Served as judge of the Family Court of Montgomery, 1959-1963. Elected pres",Montgomery,32.3792,-86.3077
"HARRISON, JOANN",JOANN HARRISON,"ege, M.A., 1955, Ed.S., 1958. Taught Spanish, Latin, and English at Cullman High School, 1950-1951 Decatur High School, 1951-1960 ",Cullman,34.1748,-86.8436
"MILLER, REX",REX MILLER,"w York College, Buffalo, 1957 taught, Seneca Vocational School, Old Dominion University, Washington State University, Bemidji Stat",York,32.4868,-88.2961
"ROBINSON, LEWIS G.",LEWIS G. ROBINSON,"ufus and Lillian L. Robinson. Moved to Cleveland, Ohio, 1944. Married:1951. Divorced. Married:Beth Wolland, January 10, 1954. Chil",Cleveland,33.9923,-86.5789
"SMITH, C. RAY",C. RAY SMITH," Yale University, M.A., 1958. Career: Interior Design, New York City, assistant editor, 1958-60 Progressive Architecture, Stamford",York,32.4868,-88.2961
"SPARKMAN, BRANDON BUSTER",BRANDON BUSTER SPARKMAN,"burn University, Ed.D., 1971. Taught at Bear Creek (Alabama) High School, 1954-1955, and assistant principal, 1955-1957 principal ",Bear Creek,34.2748,-87.7006
"WARD, ROBERT DAVID",ROBERT DAVID WARD," North Carolina, Ph.D., 1957. Taught at Georgia Southern College, 1955-19 head History Dept., 1969-1971. Member:Southern Historica",Carolina,33.1454,-87.7222
"WORRELL, ESTELLE ANSLEY",ESTELLE ANSLEY WORRELL,":George Peabody College, B.S. Taught art in Atlanta Barstow School, Kansas City, Mo. Costume designer, Children's Theater, Nashvil",Kansas,33.9048,-87.5578
"BUTTS, THOMAS LANE",THOMAS LANE BUTTS, Monroeville United MethodiSt Taught psychology at the University of West Florida and at Jefferson Davis State Junior College. In ,Monroeville,31.5274,-87.3247
"HOLMES, JACK DAVID LAZARUS",JACK DAVID LAZARUS HOLMES,"ostdoctoral study, 1963-1964. Taught at Memphis State University, 1956-1958 McNeese State University, 1959-1961 University of Mary",Memphis,34.7462,-87.4647
"JONES, ALLEN WOODROW",ALLEN WOODROW JONES,"sity of Alabama, Ph.D., 1964. Taught for the overseas branch of the University of Maryland, 1955-1956 Montgomery Center, Universit",Montgomery,32.3792,-86.3077
"MIMS, LAMBERT C.",LAMBERT C. MIMS," as retail and wholesale food business, 1948-1965 owner, Mims Brokerage Company, Mobile Public Works Commissioner, Mobile, 1965 un",Mobile,30.6954,-88.0399
"PERKINS, ROBERT LEE",ROBERT LEE PERKINS,"ity of Copenhagen, 1959-1960. Taught at Murray State College, 1960-1965 Southern Illinois University at Edwardsville, 1965-1966 he",Edwardsville,33.7787,-85.5122
"WALL, WILLIAM CARTER, JR.","WILLIAM CARTER WALL, JR.","Associates, Huntsville, 1981. Taught at Florida Institute of Technology, 1975-2006 director, 2000-2006 also taught at University o",Huntsville,34.7304,-86.5861
"CROW, PAUL ABERNATHY, JR.","PAUL ABERNATHY CROW, JR.","ey, Massachusetts, 1961-1966. Taught at Lexington Theological Seminary, 1961-1968. Visiting fellow at Oxford University, 1967-1968",Lexington,34.9654,-87.375
"HENSON, CURTIS TALMON, JR.","CURTIS TALMON HENSON, JR.","lane University, Ph.D., 1965. Taught at Grand Canyon College, 1962-1963 University of Houston, 1963-1966 Auburn University, 1966-1",Auburn,32.6099,-85.4808
"JOHNSON, DOROTHY SCOTT",DOROTHY SCOTT JOHNSON,"ldren: Two. Education:Wichita Business College University of Alabama in Huntsville. Held executive secretarial positions with oil,",Huntsville,34.7304,-86.5861
"MOUNT, ROBERT HUGHES",ROBERT HUGHES MOUNT,"., M.S. Ph.D., Florida, 1961. Taught at Alabama College, 1961-1966 Auburn University, 1966-1986. Member:American Society of Ichthy",Auburn,32.6099,-85.4808
"ROWAN, RICHARD LAMAR",RICHARD LAMAR ROWAN,"th Carolina Wharton School of Business, University of Pennsylvania, 1961-1997. Chair, Labor Relations Council, 1985-97. Member Ind",Carolina,33.1454,-87.7222
"SAIA, CLAUDE VINCENT",CLAUDE VINCENT SAIA,"echnic Institute, B.S., M.Ed. Taught at John Carroll High School, 1956-1963 coached at Auburn University, 1963-1975 director of re",Auburn,32.6099,-85.4808
"SHANNON, HARPER",HARPER SHANNON,"d Dothan evangelist 1957-1959 taught at Baptist Seminary in Louisville and at Howard College Extension of Samford University. 
",Dothan,31.2232,-85.3905
"SMITH, ROBERT SELLERS",ROBERT SELLERS SMITH,":
Attorney, businessman, educator, writer. Born:July 31, 1931, in Samson, Ala. Parents:Jackson and Rose (Sellers",Jackson,31.5087,-87.8944
"CAMPBELL, LESLIE CAINE",LESLIE CAINE CAMPBELL,"Ph.D., 1967. US Navy, 1955-58.Taught at the University of Tennessee at Martin and at Arkansas College Auburn University, assistant",Auburn,32.6099,-85.4808
"COWLES, MILLY",MILLY COWLES,"ama, M.A., 1958, Ph.D., 1962. Taught in Floyd Elementary School, Montgomery, from 1952-1959 served on the faculty of Rutgers Unive",Montgomery,32.3792,-86.3077
"JACKSON, JACQUELYNE MARY JOHNSON",JACQUELYNE MARY JOHNSON JACKSON,"Award from the Association of Homes for the Aging, 1972 Black Women in Education Award, Clark College, 1975 Simon Fuller Award fro",Black,31.0138,-86.0011
"KEARLEY, FLOYD FURMAN",FLOYD FURMAN KEARLEY,"n the Church of Christ, 1952. Taught at Alabama Christian College in Montgomery, 1956-1969 Lubbock Christian College, 1970-1975 Ab",Montgomery,32.3792,-86.3077
"MEEKS, WAYNE A.",WAYNE A. MEEKS,"ty, M. A., 1963 Ph. D., 1965. Career ordained Presbyterian minister, 1956 university pastor, Memphis, Tennessee, 1957-61 Dartmouth",Memphis,34.7462,-87.4647
"SHOUSE, SARAH NEWMAN",SARAH NEWMAN SHOUSE,"r College, Oxford University. Taught at Murphy High School, Mobile, 1955-1957 Emory and Henry College 1964-1965 and Alabama A & M ",Mobile,30.6954,-88.0399
"ZIOLKOWSKI, THEODORE",THEODORE ZIOLKOWSKI,", 1952-1953 Yale, Ph.D. 1957. Taught German at Yale, 1956-1962 Columbia, 1962-1964 Princeton, 1964-2001 Class of 1900 Professor of",Columbia,31.2927,-85.1124
"CARGO, ROBERT THOMAS",ROBERT THOMAS CARGO," North Carolina, Ph.D., 1965. Taught at Snead State Junior College, 1956-1959 Fulbright scholar in France, 1959-1961, served on th",Carolina,33.1454,-87.7222
"HADDIN, THEODORE",THEODORE HADDIN," 1955 A.M., 1956 Ph.D., 1968. Taught at Jackson (Mich.) High School, 1958-1961 Ann Arbor High School, 1961-1963 University of Mich",Jackson,31.5087,-87.8944
"HARRIS, WILLIAM STUART",WILLIAM STUART HARRIS,"1957 M.A., 1966 Ed. D., 1970. Taught in Mountain Brook school system and Birmingham University School chairman of History Departme",Birmingham,33.5186,-86.8104
"JACKSON, CARLTON LUTHER",CARLTON LUTHER JACKSON,"ingham Post Herald, 1956-1957 taught in the Birmingham public schools, 1957-1959 taught at Western Kentucky University, 1961-2001.",Birmingham,33.5186,-86.8104
"JONES, SAMUEL B., JR.","SAMUEL B. JONES, JR.","t rank of lieutenant colonel. Taught at South Cobb High School (Ga.), 1958-1959 Auburn University, 1959-1961 University of Souther",Auburn,32.6099,-85.4808
"MARTIN, HERBERT WOODWARD",HERBERT WOODWARD MARTIN,"ellon University, D.A., 1979. Taught at the State University of New York, Buffalo, 1966 Aquinas College, Grand Rapids, Mich., 1967",York,32.4868,-88.2961
"GRIESSMAN, BENJAMIN EUGENE",BENJAMIN EUGENE GRIESSMAN,"tate University, Ph.D., 1966. Taught at North Carolina State University, 1966-1970 director of NC State Center for Occupational Ed",Carolina,33.1454,-87.7222
"HALL, WADE HENRY",WADE HENRY HALL,"sh teacher, Opp, Al., 1953-54 taught at University of Illinois, 1957-1961 University of Florida, 1961-1962 Kentucky Southern Colle",Opp,31.2835,-86.2547
"LAMAR, GAIL RENFROE",GAIL RENFROE LAMAR,"n:University of Alabama, 1957.Lived in Auburn, where she taught horseback riding for several years. Grants from the Alabama Counci",Auburn,32.6099,-85.4808
"POPE, VIRGINIA VOSS",VIRGINIA VOSS POPE,"University of Grenoble, 1956. Taught school in Heflin. Member and active in the Wesleyan Guild, Mothers March of Dimes, P.T.A., Cl",Heflin,33.6457,-85.5844
"STARR, BRYAN BARTLETT",BRYAN BARTLETT STARR,"
Professional athlete, coach, businessman. Born:Jan. 9, 1934, in Montgomery, Ala. Parents:Benjamin B. and Lula I. (Tucker) Starr. ",Montgomery,32.3792,-86.3077
"SUMMERLIN, LEE R.",LEE R. SUMMERLIN,"tute in Birmingham, 1956-1959 taught at Florida State University, 1959-1971 at University of Georgia, 1971-1977 and at University ",Birmingham,33.5186,-86.8104
"ATKINS, LEAH MARIE RAWLS",LEAH MARIE RAWLS ATKINS,"1956 M.A., 1960 Ph. D., 1974. Taught history at Auburn, 1960-69 at UAB at Samford until 1985. Director of the Center for Arts and ",Auburn,32.6099,-85.4808
"BAGGOTT, BETTY SUE DEMPSEY",BETTY SUE DEMPSEY BAGGOTT,"wnan, Ga. hospital, 1960-1972 lived in Opelika, 1972-1982. Worked as a freelance writer, public relations director, radio announce",Opelika,32.6454,-85.3783
"SCALF, SUE",SUE SCALF," Montgomery, B.A. M.A., 1980. Taught creative writing at Montgomery Academy and at Troy State University. Member of the board of d",Montgomery,32.3792,-86.3077
"STEELE, FRANK",FRANK STEELE,"niversity of Tennessee, Ed.D. Taught Baylor School for Boys (Chattanooga), 1960-1964 Webb School (Knoxville), 1964-1967 University",Webb,31.261,-85.2855
"TURNER, MAXINE THOMPSON",MAXINE THOMPSON TURNER," and University of Edinburgh. Taught at Auburn University, 1957-1958 Columbus Center, University of Georgia, 1958 Montgomery Colle",Auburn,32.6099,-85.4808
"CHRISTENBERRY, WILLIAM A., JR.","WILLIAM A. CHRISTENBERRY, JR.","ama, B.F.A.,1958, M.A., 1959. Taught at the University of Alabama, 1959-61 at Memphis State University, 1962-68 at the Corcoran Sc",Memphis,34.7462,-87.4647
"COLLINS, MARVA DELOISE NETTLES",MARVA DELOISE NETTLES COLLINS," Columbia College, 1965-1967. Taught at Monroeville, 1957-1959 taught in the Chicago Public Schools, 1960-1975. Founded the Westsi",Columbia,31.2927,-85.1124
"CRAWFORD, ANN CADDELL",ANN CADDELL CRAWFORD,"ngham, and Auburn University. Lived in Vietnam for four years worked as free-lance journalist for Stars and Stripes, Copley News S",Auburn,32.6099,-85.4808
"PATERSON, JUDITH HILLMAN",JUDITH HILLMAN PATERSON,"ive writing instructor at CALLCareer, Certificates, and Life Planningat the University of North Carolina at Greensboro.  Wrote and",Carolina,33.1454,-87.7222
"COUCH, ROBERT HILL",ROBERT HILL COUCH,"burn University, Ed.D., 1973. Taught at Montevallo High School, 1960-1962 supervised a rehabilitation research and demonstration p",Eva,34.3248,-86.7558
"HIGGINBOTHAM, PRIEUR JAY, JR.","PRIEUR JAY HIGGINBOTHAM, JR.","of Representatives, 1955-1961 taught in Mobile Public Schools, 1962-1973 head Local History Department, Mobile Public Library, 197",Mobile,30.6954,-88.0399
"LINDSEY, JONATHAN ASMEL",JONATHAN ASMEL LINDSEY,"tion, Pewee Valley, Ky., 1966 taught at the Southern Baptist Theological Seminary University of Alabama Graduate School of Library",Valley,32.8187,-85.1791
"PHY-OLSEN, ALLENE STUART",ALLENE STUART PHY-OLSEN,"Peabody College, Ed.S,, 1965. Taught English in Morocco, 1959-1960 US Naval Intelligence School, 1961-1962 Kansas City Junior Coll",Kansas,33.9048,-87.5578
"SCOTT, CAROLYNNE BLACKWELL",CAROLYNNE BLACKWELL SCOTT,", Shades Valley Sun, 1958-59. Taught at Hewitt-Trussville High School, 1959-60.Worked for the Birmingham News fashion editor, Birm",Birmingham,33.5186,-86.8104
"SKAGGS, MERRILL MAGUIRE",MERRILL MAGUIRE SKAGGS,"Columbia University 1969-1973 taught at Drew University, 1971-2008 Dean of the Graduate School at Drew, 1986-92. Member Modern Lan",Columbia,31.2927,-85.1124
"VAN EGMOND, PETER GEORGE",PETER GEORGE VAN EGMOND," North Carolina, Ph.D., 1966. Taught at Davidson College, 1964-1966 University of Maryland, 1966- Vanderbilt University, visiting ",Carolina,33.1454,-87.7222
"ELOVITZ, MARK HARVEY",MARK HARVEY ELOVITZ,"abbi in Birmingham, 1970-1977 practiced law in Birmingham,  after 1977. Taught at Macalester College and University of Alabama in ",Birmingham,33.5186,-86.8104
"FOLKERTS, GEORGE WILLIAM",GEORGE WILLIAM FOLKERTS,"A., 1963 Auburn, Ph.D., 1968. Taught at Clemson University, 1968-1969 Auburn University, 1969-2007. Served as a consultant to seve",Auburn,32.6099,-85.4808
"HAMES, CARL MARTIN",CARL MARTIN HAMES,"971 Samford University, M.Ed. Taught in Birmingham public schools, 1958-1964 at Birmingham University School, 1964-75 assistant he",Birmingham,33.5186,-86.8104
"WARNER, RICHARD WRIGHT, JR.","RICHARD WRIGHT WARNER, JR.","980 East Carolina University. Practiced psychology, 1972-1980. Editor, Alabama Personnel and Guidance Journal, 1975-1979. 
",Carolina,33.1454,-87.7222
"BOND, GORDON CREWS",GORDON CREWS BOND,"1962, M.A., 1963 Ph.D., 1966. Taught at the University of Southern Mississippi, 1966-1967 Auburn University , 1976-97 Head of Depa",Auburn,32.6099,-85.4808
"DAVIS, WILLIAM HATCHER",WILLIAM HATCHER DAVIS,"Rice University, Ph.D., 1965. Taught at the University of Houston, 1964-1966 Auburn University, 1966-2013. Member of the American,",Auburn,32.6099,-85.4808
"FULMER, ROBERT MARION",ROBERT MARION FULMER,"
Professor of business, executive, consultant. Born October 6, 1939, Florence. Parents Robert and Reba (Smith) Ful",Florence,34.7998,-87.6773
"IRWIN, J. DAVID",J. DAVID IRWIN,"phone Laboratories, 1967-1969 taught at Auburn University, 1969-2015, serving as chairman, Department of Electrical Engineering fo",Auburn,32.6099,-85.4808
"SKIPPER, G. C.",G. C. SKIPPER,":
Journalist, business executive, children's author. Born:Mar. 22, 1939, in Ozark, Ala. Parents:G. C. and Ada (Pri",Ozark,31.459,-85.64
"STRICKLAND, EDWIN ANSEL",EDWIN ANSEL STRICKLAND,"964 served US Army, 1964-1967 practiced law in Birmingham, 1967-1976 after 1975 was county attorney for Jefferson. Member Birmingh",Birmingham,33.5186,-86.8104
"DODD, DONALD BRADFORD",DONALD BRADFORD DODD,"sity of Georgia, Ph.D., 1969. Taught at Troy State University, 1968-1969 Auburn University at Montgomery, 1969-1995. Curator of th",Auburn,32.6099,-85.4808
"FLYNT, JAMES WAYNE",JAMES WAYNE FLYNT,"sity, M.S., 1962 Ph.D., 1965. Taught at Samford University, 1965-1977 head of History Department, Auburn University, 1977-2005. Me",Auburn,32.6099,-85.4808
"REID, PANTHEA",PANTHEA REID," North Carolina, Ph.D., 1971. Taught English at Virginia Polytechnic Institute 1967-1975 taught English at Louisiana State Univers",Carolina,33.1454,-87.7222
"WALKER, SUE BRANNAN",SUE BRANNAN WALKER,"y, M.Ed., M.A., Ph.D. (1981). Taught English at Foley High School Newcomb College University of South Alabama, 1979-. Stokes Disti",Foley,30.4069,-87.6836
"BANDY, WAY",WAY BANDY,"rs in the early 60's in 1967, moved to New York and worked until 1971 as salon and makeup director for Lanvin-Charles of the Ritz.",York,32.4868,-88.2961
"BARTLETT, JERRY FRANK",JERRY FRANK BARTLETT,"ted to the Alabama Bar taught business administration at Athens State College beginning in 1967 35th president of Athens State, 19",Athens,34.8029,-86.9717
"HITCHCOCK, BERT (WILLIAM BERTRAM)",BERT (WILLIAM BERTRAM) HITCHCOCK,", Auburn University, 1966-68. Taught English at Auburn, 1971-2008 Head of English Department, 1977-90 Hargis Distinguished Profess",Auburn,32.6099,-85.4808
"SOLOMON, MARTHA McLAUGHLIN",MARTHA McLAUGHLIN SOLOMON,"versity of Texas, M.A., Ph.D. Taught speech communication at Auburn University editor of Southern Speech Communication Journal vic",Auburn,32.6099,-85.4808
"WELLS, GLENN LAWRENCE, JR.","GLENN LAWRENCE WELLS, JR.",":
Businessman. Born:1941, in Ozark, Ala. Parents:Glenn Lawrence and Dorothy (McGee) Wells. Married:Gay",Ozark,31.459,-85.64
"BASHINSKY, SLOAN YOUNG, II",SLOAN YOUNG II BASHINSKY," law in Birmingham 1968-2000. Moved to Key West, Florida ran unsuccessfully for mayor of Key West in 2007 and 2009.
",Birmingham,33.5186,-86.8104
"BENEFIELD, LARRY D.",LARRY D. BENEFIELD," Bronze Star for his service. Taught at Mississippi State University, 1975-76 at the University of Colorado, 1976-79 at Auburn Uni",Auburn,32.6099,-85.4808
"GRAFTON, CARL",CARL GRAFTON,"y-Owens Ford Glass, 1963-1964 taught political science, University of Houston, 1968-1975 Auburn University at Montgomery, 1975-200",Auburn,32.6099,-85.4808
"HOLLIS, DANIEL WEBSTER, III","DANIEL WEBSTER HOLLIS, III","bilt University, Ph.D., 1972. Taught at Auburn University, 1965-1966 W.L. Yancey State Junior College, 1966-1967 Vanderbilt Univer",Auburn,32.6099,-85.4808
"STAYER, SAMUEL NISSLEY",SAMUEL NISSLEY STAYER," Duke University, M.A., Ph.D. Taught at Fairleigh-Dickinson University, 1968-1972 Birmingham Southern College after 1972. Received",Birmingham,33.5186,-86.8104
"WICKSTROM, JEAN CAROLE",JEAN CAROLE WICKSTROM,"f Alabama, B.S., 1964. Taught home economics at Oxford secondary schools, four years. Food editor, Southern Living and Progressive",Oxford,33.6143,-85.8355
"BARNWELL, WILLIAM CURTIS",WILLIAM CURTIS BARNWELL,"sity of Florida, Ph.D., 1972. Taught at the University of South Carolina, 1971-1977 Columbia College, writer-in-residence after 19",Carolina,33.1454,-87.7222
"BELLANTE, DONALD MICHAEL",DONALD MICHAEL BELLANTE,"ty, Ph.D. in Economics, 1971. Taught, Auburn University, 1970-1985 University of South Florida, 1985-. Author of articles in profe",Auburn,32.6099,-85.4808
"BROWN, DAVID BRUCE",DAVID BRUCE BROWN,"Tech University, Ph.D., 1969. Taught at Texas Tech University, 1967-1969 Rutgers University, 1969-1972 Auburn University after 197",Auburn,32.6099,-85.4808
"CALDWELL, RONALD JAMES",RONALD JAMES CALDWELL,"965, M.A., 1966, Ph.D., 1971. Taught history at Orlando Junior College, 1966-1968, and at Jacksonville State University after 1971",Jackson,31.5087,-87.8944
"GRAY, LINDA CROCKETT",LINDA CROCKETT GRAY,"tructor, Army Warrant Officer Career College, Fort Rucker, Alabama, 1971-80 free-lance writer after 1980.
",Fort Rucker,31.3435,-85.708
"HEBERT, ROBERT FRANCIS",ROBERT FRANCIS HEBERT," 1965 M.S., 1966 Ph.D., 1970. Taught at Louisiana State University, 1968-1969 Clemson University, 1970-1974 Auburn University, 197",Auburn,32.6099,-85.4808
"JACKSON, HARVEY HARDAWAY, III","HARVEY HARDAWAY JACKSON, III","ity of Georgia, Ph. D., 1973. Taught at South Florida Junior College, Avon Park, 1966-70 at Clayton Jr. College, Morrow, Georgia, ",Avon,31.1902,-85.3194
"KNIGHT, THOMAS M.",THOMAS M. KNIGHT,"y and the University of Iowa. Taught and coached at Blount High School, Mobile County, 1963-1967 minor league baseball coach, San ",Mobile,30.6954,-88.0399
"KNOX, DAVID H., JR.","DAVID H. KNOX, JR.","ity, M.A., 1967, Ph.D., 1969. Taught, East Carolina University, 1969- marriage counselor, Nelson Clinic, 1969-. Author of many art",Carolina,33.1454,-87.7222
"LAUBENTHAL, SANDERS ANNE",SANDERS ANNE LAUBENTHAL,"bile Head Start Project, 1965 taught Latin in Mobile, 1965-1966 taught English, Troy State University, 1969-1972 entered the US Ai",Mobile,30.6954,-88.0399
"LINZEY, ALICIA VOGT",ALICIA VOGT LINZEY,"sity of South Alabama, 1968-. Taught at Roanoke College, 1981-82 at Indiana University of Pennsylvania, 1982-2004 (Deputy provost,",Roanoke,33.1529,-85.3722
"SMITH, GARY VINCENT",GARY VINCENT SMITH,"S. Lehigh University, D.Arts. Taught political science at Ricker College, Maine, 1968-1972, Pennsylvania State University at Fogel",Sylvania,34.559,-85.8122
"SNOW, DONALD MERRITT",DONALD MERRITT SNOW,".A. Indiana University, Ph.D. Taught at University of Alabama 1969-2007 taught one year at Air University, Montgomery guest lectur",Montgomery,32.3792,-86.3077
"AHERN, EMILY MARTIN",EMILY MARTIN AHERN,"ldren:Two. Education:McKenzie Business College, Bob Jones College, and Auburn University. Worked for Dixie Foundry Company in Clev",Auburn,32.6099,-85.4808
"BRADLEY, MICHAEL ANDERSON",MICHAEL ANDERSON BRADLEY,"orn:May 12, 1944, Talladega. (Moved to Canada at the age of fifteen.) Parents: Robert Lee and Scottibelle Louise Robertson Bradley",Talladega,33.4359,-86.1
"COBB, BUELL E., JR.","BUELL E. COBB, JR.","n English, Auburn University. Taught at West Georgia College. Conducts shaped-note workshops all over the country. Articles appear",Auburn,32.6099,-85.4808
"FELGAR, ROBERT, III","ROBERT FELGAR, III","sity, M.A., 1968 Ph.D., 1970. Taught at Duke, 1969-1970 Virginia Wesleyan College, 1970-1971 Jacksonville State University, 1971-.",Jackson,31.5087,-87.8944
"GRAY, DANIEL SAVAGE",DANIEL SAVAGE GRAY,"ity, M.A., 1967, Ph.D., 1970. Taught at Troy State University, Dothan/Ft. Rucker Branch after 1970. Published articles in scholarl",Dothan,31.2232,-85.3905
"PERMALOFF, ANNE",ANNE PERMALOFF,"University of Michigan, Ph.D. Taught at the University of Houston until 1975 Auburn University in Montgomery, 1975-. Member League",Auburn,32.6099,-85.4808
"PORCH, DOUGLAS",DOUGLAS PORCH,"e US Army Reserve, 1967-1974. Taught at University College of Wales in Aberystwyth the Citadel in South Carolina, Mark Clark Profe",Carolina,33.1454,-87.7222
"WINGARD, JOSEPH CECIL",JOSEPH CECIL WINGARD,"ion:Samford University, 1966. Taught English and journalism, Andalusia High School. 
",Andalusia,31.3088,-86.4836
"JEANE, D. GREGORY",D. GREGORY JEANE,"study, University of Georgia. Taught, Auburn University Geography Department, 1974-1989 Samford University, 1989-2007. Built the g",Auburn,32.6099,-85.4808
"MADRIGAL, JOSE A.",JOSE A. MADRIGAL,"ersity of Kentucky, 1968-1970 taught Spanish at Auburn University, 1978-2008. Served as chair of the Department of Foreign Languag",Auburn,32.6099,-85.4808
"STABLER, KENNETH MICHAEL",KENNETH MICHAEL STABLER,":
Professional athlete, businessman. Born:Dec. 25, 1945 in Foley, Ala. Parents:Lee Roy and Myrtle Margaret (Osborne) Stabler",Foley,30.4069,-87.6836
"STARR, JOSEPH BARTON",JOSEPH BARTON STARR,"B. Florida State, M.A., Ph.D. Taught history at Troy State University's Dothan/Fort Rucker Branch, 1970-1980 senior lecturer and m",Dothan,31.2232,-85.3905
"HARTLINE, DAVID L.",DAVID L. HARTLINE,":
Law enforcement officer businessman, public speaker. Born:May 27, 1946, Cherokee Co. Parents:Robert Lee and Maude (Townsend)",Cherokee,34.7565,-87.9701
"WILLIAMS, LEE ERSKINE, II",LEE ERSKINE WILLIAMS II,"tate University, Ph.D., 1975. Taught at Middle Tennessee State University, 1969-1972, University of Alabama, Huntsville, 1972. Dir",Huntsville,34.7304,-86.5861
"COVIN, THERON MICHAEL",THERON MICHAEL COVIN,"5.  Alabama Baptist Childrens Home, 1969-71 Instructor of psychology at Troy State University, 1971-75 Instructor at Lomax Hannon ",Troy,31.8088,-85.9699
"MARTIN, DAVID LINCOLN",DAVID LINCOLN MARTIN,"ifornia, Los Angeles, 1972-73 taught political science at Auburn University, 1973-1997. Consultant, Alabama Law Enforcement Planni",Auburn,32.6099,-85.4808
"HARRIS, TRUDIER",TRUDIER HARRIS,"ity, M.A., 1972, Ph.D., 1973. Taught English at College of William and Mary, 1973-1979 University of North Carolina, 1979-1993 Emo",Carolina,33.1454,-87.7222
"FRITH, GREG H.",GREG H. FRITH,"ment of Education, 1972-1973. Taught special education at Jacksonville State University, after 1973.. Received the Alpha Brown Awa",Jackson,31.5087,-87.8944
"DOSS, HARRIET E. AMOS",HARRIET E. AMOS DOSS,"sity, M.A., 1975 Ph.D., 1976. Taught at Northern Michigan University, 1977-1978 University of Alabama in Birmingham, 1978-present.",Birmingham,33.5186,-86.8104
"HOLCOMBE, RANDALL GREGORY",RANDALL GREGORY HOLCOMBE,"for Naval Analysis, 1973-1975 taught at Texas A & M University, 1975-1977 Auburn University, 1977-88 Florida State University, 198",Auburn,32.6099,-85.4808
"WOOD, WAYNE",WAYNE WOOD,"r Mobile College, B.A., 1978. Taught at Westminster Christian School, Gadsden, 1978-1979 Simmons Junior High School, Hoover, 1979-",Gadsden,34.0143,-86.0066
"CHAVEZ, JUDY TAYLOR",JUDY TAYLOR CHAVEZ,"loon in Panama City. In 1979, lived in the Murray Hills area of New York City.
",York,32.4868,-88.2961
"HUDSON, ADAMS FRAZER",ADAMS FRAZER HUDSON,":
Businessman. Born:June 7, 1958, Montgomery. Parents:Richard F. and Katherine (Frazer) Hudson. Marrie",Montgomery,32.3792,-86.3077
